GEOID,sovi,rank
g08003,0.5072601439768589,1301.0
g08005,-2.821606509459951,2716.0
g08007,-1.9431020340170733,2474.0
g08009,3.6446587835798834,237.0
g08011,-1.3367258426898183,2268.0
g08013,-5.747991819529858,3067.0
g08014,-6.6177460975191735,3107.0
g08015,-2.0849050267310734,2520.0
g08017,0.07698189539208611,1538.0
g08019,-5.7590621371824815,3069.0
g08021,3.4585338255596056,264.0
g08023,5.685692417773397,94.0
g08025,-6.478663465867478,3102.0
g08027,-1.9930418381594326,2488.0
g08029,-0.03688015589111504,1597.0
g08031,-0.1030139513977999,1636.0
g08033,-2.2905739886999834,2571.0
g08035,-9.485154286113396,3139.0
g08037,-4.6701681686747545,2997.0
g08039,-7.203418209777681,3118.0
g08041,-3.001512143646485,2756.0
g08043,-0.4332394748460675,1838.0
g08045,-3.794430001173482,2908.0
g08047,-5.141449349887843,3032.0
g08049,-5.38164806248319,3047.0
g08051,-5.753819315532714,3068.0
g08053,3.2702869454223915,289.0
g08055,6.337643350052761,70.0
g08057,-1.1708805093599892,2187.0
g08059,-3.96750688164931,2931.0
g08061,0.7540718943403726,1162.0
g08063,-1.7762084671656666,2422.0
g08065,-2.584237026838247,2653.0
g08067,-3.6867193289760642,2888.0
g08069,-3.7798326102405175,2903.0
g08071,1.9156563236947135,625.0
g08073,-0.07070282811449298,1620.0
g08075,-1.8331889848741614,2441.0
g08077,-1.7695420670745743,2420.0
g08079,1.7190637690908483,707.0
g08081,-3.3285058261331315,2829.0
g08083,0.47283580936419267,1327.0
g08085,0.18157838890885425,1474.0
g08087,1.3947530450659038,856.0
g08089,5.417637446731271,108.0
g08091,-2.2209164507464,2557.0
g08093,-5.909226329631027,3078.0
g08095,3.315296906327706,282.0
g08097,-6.493325281126337,3103.0
g08099,2.85564138691854,354.0
g08101,3.35249502020668,276.0
g08103,-2.5227667452466616,2631.0
g08105,3.8435897646299444,217.0
g08107,-6.974183375582333,3113.0
g08109,1.3819416910426612,859.0
g08111,-5.828376873589849,3074.0
g08113,-7.092837091322299,3116.0
g08115,4.254722849405706,166.0
g08117,-6.147925588032678,3091.0
g08119,-2.8933999777944894,2732.0
g08121,-1.6024707765664292,2362.0
g08123,-2.6363197283845055,2668.0
g08125,0.028848547170234773,1565.0
g09001,-4.068935814824614,2945.0
g09003,-0.14968190407090032,1667.0
g09005,-2.844254891102605,2722.0
g09007,-3.664560561572717,2883.0
g09009,0.03653769904123716,1562.0
g09011,-1.409459367985503,2289.0
g09013,-5.637123608202671,3061.0
g09015,-0.5010801856776359,1871.0
g10001,-0.6763455291586383,1956.0
g10003,-2.2997195912289254,2574.0
g10005,1.824979506564354,659.0
g11001,0.1897715741709476,1470.0
g12001,-1.575137848861575,2352.0
g12003,-2.8123985605756068,2712.0
g12005,-0.3798157414915817,1804.0
g12007,-1.615304216756208,2368.0
g12009,0.4793458722019389,1321.0
g12011,0.8513088502519643,1111.0
g12013,2.2678571854631517,499.0
g12015,5.434099518588003,106.0
g12017,5.592642913483205,98.0
g12019,-3.2209285155769485,2806.0
g12021,3.980121915388369,196.0
g12023,-0.8245202453638532,2031.0
g12027,1.7053110658511321,718.0
g12029,0.486208568486437,1315.0
g12031,-1.0337888689897448,2116.0
g12033,0.5686242338615963,1262.0
g12035,3.1555796358057218,309.0
g12037,0.6608735512264643,1214.0
g12039,1.724650012332381,705.0
g12041,-2.0297064164887333,2501.0
g12043,4.352484262047478,155.0
g12045,-1.0259810638193192,2113.0
g12047,-2.14523856770316,2537.0
g12049,2.0552882186965125,569.0
g12051,2.5984175508047596,417.0
g12053,3.367245948244986,271.0
g12055,6.572563094379992,65.0
g12057,-0.27330429765521225,1745.0
g12059,-0.7362490344065931,1991.0
g12061,3.8392823113758183,219.0
g12063,0.18978315940738477,1469.0
g12065,-0.6227428404353592,1936.0
g12067,-2.409620892189976,2605.0
g12069,2.216537837573357,517.0
g12071,3.5021520450619175,256.0
g12073,-2.4321040193610615,2609.0
g12075,1.706832621118707,716.0
g12077,-6.1165237434256365,3089.0
g12079,-0.0403312493009349,1599.0
g12081,2.3995046384538132,456.0
g12083,4.053030903262755,185.0
g12085,1.8532438823635269,647.0
g12086,6.2453111807546735,73.0
g12087,-1.569572649321711,2350.0
g12089,-2.434588341354733,2610.0
g12091,-1.4130072240541778,2292.0
g12093,2.4952155946568366,437.0
g12095,-0.11057682799979207,1643.0
g12097,3.7796287237520114,224.0
g12099,2.2559801003459237,505.0
g12101,1.093972669654454,990.0
g12103,1.9967842710473152,589.0
g12105,1.7794161162606226,685.0
g12107,1.975102639105763,598.0
g12109,-3.4292791106889746,2847.0
g12111,3.04166647043961,322.0
g12113,-3.791989769992667,2907.0
g12115,4.6540077635747625,140.0
g12117,-2.2807613451795383,2569.0
g12119,6.528755574252163,67.0
g12121,0.4351409531452197,1347.0
g12123,-0.6981505595923689,1970.0
g12125,-4.05362223987306,2942.0
g12127,2.398674943625558,457.0
g12129,-5.184403112241655,3034.0
g12131,-0.09772926459951348,1633.0
g12133,-0.5571290690713577,1901.0
g13001,-2.547087704388538,2641.0
g13003,0.03663663938358486,1561.0
g13005,-0.6270416597846367,1937.0
g13007,4.215315580258447,169.0
g13009,1.526877427610326,800.0
g13011,-4.348244128665498,2965.0
g13013,-3.3287223432837054,2830.0
g13015,-2.274778035524492,2567.0
g13017,3.2476709797758936,296.0
g13019,-1.0422522944005967,2125.0
g13021,2.089665956321949,554.0
g13023,0.8057749914844807,1134.0
g13025,-1.774676993398033,2421.0
g13027,0.8960075111684679,1078.0
g13029,-4.447278220953006,2975.0
g13031,-2.0688438032439005,2516.0
g13033,2.2641421229667804,502.0
g13035,-3.12450883051984,2787.0
g13037,-0.10556585958926634,1639.0
g13039,-3.1188970675948173,2785.0
g13043,1.8086740150253693,672.0
g13045,-2.0818946042094435,2518.0
g13047,-1.5138129714859905,2333.0
g13049,-2.9122783860539805,2737.0
g13051,-0.24193860493921537,1722.0
g13053,-7.930372270791174,3127.0
g13055,-1.1229552346966916,2167.0
g13057,-5.069211853463925,3024.0
g13059,0.5523540728774834,1276.0
g13061,7.766119001557039,44.0
g13063,0.6690799324333108,1208.0
g13065,3.2995654695918892,286.0
g13067,-4.289177194173903,2960.0
g13069,-1.7672144915623638,2418.0
g13071,0.6068077611923188,1237.0
g13073,-5.128246380348332,3029.0
g13075,-0.29543071436807455,1755.0
g13077,-4.049500361456413,2939.0
g13079,-2.508820593609003,2629.0
g13081,2.820010605719708,367.0
g13083,-2.082879803425932,2519.0
g13085,-3.3826706319178985,2840.0
g13087,2.2043716432002918,521.0
g13089,-1.4258661889912003,2300.0
g13091,-1.5070802238636474,2330.0
g13093,-1.5653673794975376,2347.0
g13095,3.255723422260183,295.0
g13097,-3.594681697008732,2869.0
g13099,2.8419620112676416,360.0
g13101,1.9074431549898305,628.0
g13103,-5.422281265534966,3051.0
g13105,2.8333886662433163,365.0
g13107,1.417523271433172,840.0
g13109,-0.5010366065137459,1870.0
g13111,1.866496947208101,640.0
g13113,-5.8396282315427825,3076.0
g13115,1.167619380123378,951.0
g13117,-6.983423611376669,3114.0
g13119,-0.04732195068385092,1605.0
g13121,-3.8395714696225545,2915.0
g13123,0.1865996984527163,1473.0
g13125,-0.5266421389304417,1887.0
g13127,1.32423616123238,885.0
g13129,-1.1910368734759116,2201.0
g13131,-0.21279599087926693,1703.0
g13133,1.9875659669782673,592.0
g13135,-3.609166598233032,2873.0
g13137,0.05414010760614252,1552.0
g13139,-1.1739367617003706,2191.0
g13141,3.360074229944275,275.0
g13143,-0.593454734657983,1917.0
g13145,-5.92730399093179,3080.0
g13147,1.0438102708625205,1012.0
g13149,-1.6119494518577056,2363.0
g13151,-3.735274805325173,2895.0
g13153,-2.558481221235863,2645.0
g13155,-0.8898831734728505,2064.0
g13157,-3.326342726062467,2828.0
g13159,-1.561784237854214,2346.0
g13161,-1.9306225725078625,2471.0
g13163,2.872825144517193,352.0
g13165,2.7242827802485365,390.0
g13167,-1.9059409383508372,2465.0
g13169,-2.573416348469067,2647.0
g13171,-0.7583182165797966,2001.0
g13173,0.30686845132306406,1416.0
g13175,1.0995516341639524,985.0
g13177,-6.269578384917843,3097.0
g13179,-2.4902776811226377,2626.0
g13181,2.7294993722432475,389.0
g13183,-0.6711032997168624,1952.0
g13185,-0.8185484083081667,2027.0
g13187,-2.1968762325105473,2552.0
g13189,0.5839430851049762,1250.0
g13191,1.9186111360256772,623.0
g13193,-0.5541416643000048,1900.0
g13195,-1.2886304548113048,2253.0
g13197,0.08917451770369622,1531.0
g13199,0.88032595442788,1091.0
g13201,1.3586627529846633,868.0
g13205,-0.09706031571029228,1631.0
g13207,-2.7286751358946764,2693.0
g13209,-2.5751309807521885,2648.0
g13211,-1.0683852053784695,2139.0
g13213,-2.1579807097265395,2541.0
g13215,1.542451283868099,792.0
g13217,-1.6641428552865911,2385.0
g13219,-5.462215385796424,3054.0
g13221,-3.330480566667869,2831.0
g13223,-4.593587518441275,2989.0
g13225,-1.2880064102669646,2251.0
g13227,-2.451999811380783,2614.0
g13229,-0.16538172256732286,1678.0
g13231,-3.398814620933736,2843.0
g13233,0.5652772610060557,1266.0
g13235,4.606053413025682,142.0
g13237,0.5185354247644164,1291.0
g13239,1.6402262304104598,748.0
g13241,2.5691498658868945,423.0
g13243,1.859824369390125,644.0
g13245,1.7847611659221834,683.0
g13247,-1.2455104940206572,2232.0
g13249,-3.3674061560593698,2836.0
g13251,0.9567098429090239,1049.0
g13253,3.587233767847378,245.0
g13255,0.8621086481708645,1102.0
g13257,1.7018336135984913,722.0
g13259,-0.5855806697876402,1914.0
g13261,3.085165760880077,315.0
g13263,1.7559198528317337,695.0
g13265,6.072443459789463,82.0
g13267,-2.994523541927837,2752.0
g13269,1.3955023868170437,855.0
g13271,1.6811076090834294,730.0
g13273,3.755215687895565,228.0
g13275,1.2884072952576453,899.0
g13277,0.5971253334686244,1243.0
g13279,2.0668009722913894,563.0
g13281,3.9353028512765253,200.0
g13283,-0.09139775362341096,1630.0
g13285,0.8004469512552193,1138.0
g13287,2.025967667446238,583.0
g13289,-1.1990781403297088,2209.0
g13291,3.5210406091400994,252.0
g13293,2.6060995119307155,416.0
g13295,-0.8251159532420407,2032.0
g13297,-2.197635108919356,2553.0
g13299,1.1420953400174176,967.0
g13301,3.2650305685405763,291.0
g13303,0.6631355284875937,1212.0
g13305,-1.9493593172469303,2476.0
g13307,-1.0871490598933256,2146.0
g13309,-5.366559848592599,3046.0
g13311,-1.4126855875393174,2291.0
g13313,-0.015164442697463532,1585.0
g13315,-1.2469732368409536,2234.0
g13317,3.4881279528645974,260.0
g13319,0.9672690747167454,1047.0
g13321,0.5194267707123803,1290.0
g15001,0.6957871346784854,1196.0
g15003,-2.215051149756824,2555.0
g15005,3.1835806009941146,304.0
g15007,-0.7001830366988788,1973.0
g15009,-1.033136916712172,2115.0
g16001,-3.6956487022952067,2889.0
g16003,1.1808400892614304,945.0
g16005,-1.7835136365324575,2426.0
g16007,0.01850674732233537,1571.0
g16009,0.5372762093576309,1285.0
g16011,-0.8752933145537098,2059.0
g16013,-2.7784599757823525,2701.0
g16015,-4.1590646662138955,2952.0
g16017,-1.381119811501775,2279.0
g16019,-2.193369381549455,2551.0
g16021,-1.4831116229179258,2319.0
g16023,1.402084028091671,848.0
g16025,-3.7271386705089435,2893.0
g16027,0.11786912460199273,1515.0
g16029,-3.7889576872138884,2906.0
g16031,-1.4913710677565324,2323.0
g16033,2.016446543778571,585.0
g16035,-0.607147675909372,1923.0
g16037,-2.7787636001704454,2702.0
g16039,-1.8281391874134765,2440.0
g16041,-4.938466293032071,3017.0
g16043,-1.7094442809834245,2396.0
g16045,1.0221506360552657,1024.0
g16047,-0.7109139967139693,1979.0
g16049,1.6871089490193945,727.0
g16051,-4.623083356297768,2992.0
g16053,-0.8454140439445119,2041.0
g16055,-1.7108138066104104,2398.0
g16057,-3.6337398795615345,2874.0
g16059,0.8769376230938271,1093.0
g16061,2.896591061128528,346.0
g16063,-1.1770075466343173,2192.0
g16065,-3.000735380097548,2755.0
g16067,0.4526469974045386,1338.0
g16069,0.3534334956543683,1393.0
g16071,-3.0585630809274624,2770.0
g16073,0.27679139416782306,1429.0
g16075,0.6254676751699375,1227.0
g16077,-2.3928400717955225,2601.0
g16079,1.5635421180276992,779.0
g16081,-5.101201622836939,3025.0
g16083,-0.26286551885416065,1733.0
g16085,-0.2390767585396011,1720.0
g16087,1.7110152919543091,714.0
g17001,0.8011791794890972,1137.0
g17003,4.332847412106163,158.0
g17005,-0.4503577069156867,1851.0
g17007,-3.3068456289778494,2824.0
g17009,-7.682143523433298,3124.0
g17011,0.4804638339999836,1320.0
g17013,0.24314858810676276,1445.0
g17015,1.809877374855955,667.0
g17017,0.9514222864252192,1052.0
g17019,-2.3022951941384573,2575.0
g17021,0.33470642270624706,1403.0
g17023,-0.5035056329250467,1873.0
g17025,-0.2969974918522801,1757.0
g17027,-2.6279343889855955,2666.0
g17029,0.9172871250603625,1069.0
g17031,1.3074446613269186,893.0
g17033,-1.4199264960789546,2297.0
g17035,-1.0654561013151982,2136.0
g17037,-2.2760993229494617,2568.0
g17039,-1.1900201382664133,2199.0
g17041,-0.639330974040148,1940.0
g17043,-5.114221420856072,3028.0
g17045,1.1683957198403716,949.0
g17047,-1.041383554360996,2123.0
g17049,-1.7848696567234141,2429.0
g17051,-0.7790829811276021,2009.0
g17053,0.7111265659659396,1187.0
g17055,1.8954097353797064,630.0
g17057,0.2051393846883804,1462.0
g17059,1.8650878710848346,641.0
g17061,-0.40369166039355747,1823.0
g17063,-3.383473377922585,2841.0
g17065,-0.6137054847164289,1931.0
g17067,0.8750099384604773,1094.0
g17069,1.779711604020728,684.0
g17071,-0.028490738413562172,1589.0
g17073,-0.9147270998310495,2076.0
g17075,1.1804389785675737,947.0
g17077,-0.08894024613308149,1629.0
g17079,-1.552652353500272,2344.0
g17081,-0.3108521032827393,1766.0
g17083,-1.2550304612947683,2239.0
g17085,0.7558495978060207,1160.0
g17087,-3.1488580369929506,2791.0
g17089,-2.3827843357786254,2596.0
g17091,0.38434325839836836,1374.0
g17093,-6.612243860100173,3106.0
g17095,1.9348841531304752,617.0
g17097,-4.8155649233152875,3007.0
g17099,-0.1693054207024174,1684.0
g17101,-2.862289250804024,2725.0
g17103,-0.6926166707844648,1966.0
g17105,-1.1074327339642775,2159.0
g17107,1.211302979118106,925.0
g17109,-0.48800803091126843,1865.0
g17111,-5.326638122138157,3043.0
g17113,-2.9895148275479047,2750.0
g17115,0.9614459322825789,1048.0
g17117,0.040992238113161106,1558.0
g17119,-1.1457917725263376,2178.0
g17121,1.5124360261811107,805.0
g17123,0.5642486606215028,1267.0
g17125,0.7435495727643997,1167.0
g17127,2.2333570839676318,510.0
g17129,-0.7767749110071136,2008.0
g17131,-1.1182407308544788,2164.0
g17133,-4.000357068022898,2933.0
g17135,1.009494563593462,1029.0
g17137,1.0778524178080604,993.0
g17139,-0.3146690944563735,1769.0
g17141,-1.4524241570523684,2310.0
g17143,-0.40165126988582367,1821.0
g17145,-1.552611770033499,2343.0
g17147,-2.727607925804752,2692.0
g17149,1.70133014946996,723.0
g17151,3.3891944539856205,269.0
g17153,3.1495806305042384,310.0
g17155,-2.313744545269258,2579.0
g17157,-2.1100956868816256,2528.0
g17159,-0.23963753682740874,1721.0
g17161,1.1417318314958966,968.0
g17163,0.30917629665489343,1414.0
g17165,1.8090069043626373,671.0
g17167,-0.7968306914214984,2014.0
g17169,-1.4741168812826304,2317.0
g17171,-0.48147750564212466,1863.0
g17173,-0.6660655470837138,1950.0
g17175,-0.02930901372087824,1591.0
g17177,1.9720896163064654,600.0
g17179,-1.787223327441619,2430.0
g17181,1.4615233013214093,819.0
g17183,1.5280409566560493,798.0
g17185,-0.007512474242262923,1582.0
g17187,2.778393048489913,376.0
g17189,-1.9465100597069276,2475.0
g17191,-0.7336132956517263,1988.0
g17193,2.6111482824750443,413.0
g17195,0.7641110666635397,1157.0
g17197,-4.732887267924577,3002.0
g17199,0.9246404934712693,1064.0
g17201,0.650855298960873,1220.0
g17203,-2.9035146333672266,2735.0
g18001,-0.2712705513421867,1744.0
g18003,-1.12245154371481,2166.0
g18005,-2.3739353234914673,2591.0
g18007,0.06708799839545165,1547.0
g18009,0.974401968133559,1041.0
g18011,-5.68080323300474,3063.0
g18013,-0.31535279503329494,1770.0
g18015,-1.5691185280470121,2349.0
g18017,0.7392452869152917,1171.0
g18019,-0.7173266329889807,1982.0
g18021,-0.3046021565583895,1762.0
g18023,0.810790291938803,1132.0
g18025,-0.855508221224919,2049.0
g18027,-0.6715093927626674,1953.0
g18029,-2.9987883842717054,2754.0
g18031,-1.4197266636307913,2296.0
g18033,-2.5682456803457017,2646.0
g18035,1.8322718403928198,655.0
g18037,-2.6531838524008498,2676.0
g18039,-0.8726869498710745,2056.0
g18041,2.5244336806892793,432.0
g18043,-1.0780522044881775,2143.0
g18045,-1.0678135296203013,2138.0
g18047,-3.186241750895233,2799.0
g18049,-2.117678592205079,2531.0
g18051,-2.2631308209941117,2564.0
g18053,2.1258558492863786,540.0
g18055,-0.8786554924608012,2061.0
g18057,-7.536267833525531,3119.0
g18059,-3.740156548344243,2896.0
g18061,-3.007138987675673,2758.0
g18063,-5.338325141345113,3044.0
g18065,-0.2697673181144965,1743.0
g18067,0.9214814484724262,1067.0
g18069,-0.8428342075118879,2038.0
g18071,-1.4592878922753698,2314.0
g18073,-2.817782914419974,2714.0
g18075,0.09117201410414894,1530.0
g18077,0.27425491416305003,1430.0
g18079,-2.528905737255826,2633.0
g18081,-3.347345143291749,2834.0
g18083,-0.11589975214825055,1646.0
g18085,-2.7008445927741462,2685.0
g18087,-0.5189350246183293,1885.0
g18089,0.892744009534219,1082.0
g18091,-1.3017977594857182,2258.0
g18093,-0.15876665731846934,1675.0
g18095,0.7176810489314733,1182.0
g18097,0.784694658110114,1145.0
g18099,-1.1041364008777579,2156.0
g18101,-2.122498102565156,2533.0
g18103,-1.8655139850912756,2450.0
g18105,-2.034302790666206,2504.0
g18107,-0.7275528640856367,1986.0
g18109,-2.786813567224291,2706.0
g18111,-1.2730209808446742,2244.0
g18113,-1.2978894742804887,2257.0
g18115,-0.6631247679341503,1948.0
g18117,-0.38699220657389133,1810.0
g18119,-1.871262224220665,2452.0
g18121,-1.0298982408989998,2114.0
g18123,-2.4583773628296095,2616.0
g18125,-2.4960266453586497,2627.0
g18127,-3.256508922423194,2812.0
g18129,-3.0785074933092447,2777.0
g18131,-1.1088579602380042,2161.0
g18133,-3.5507924235796358,2864.0
g18135,-0.11946554128262113,1649.0
g18137,-0.7925704532116715,2012.0
g18139,-1.1060534294156001,2158.0
g18141,0.017353094519285905,1572.0
g18143,-1.2042758620188403,2214.0
g18145,-0.965366456127936,2092.0
g18147,-2.8858730315950476,2727.0
g18149,-0.21511770486421372,1705.0
g18151,-2.4210547453777673,2606.0
g18153,-2.5069561658681776,2628.0
g18155,0.00028081681133518277,1579.0
g18157,-2.641694359232295,2672.0
g18159,-0.5844791216344787,1912.0
g18161,-1.853369840954385,2445.0
g18163,0.7201498914190188,1178.0
g18165,0.8548656707214076,1107.0
g18167,-0.27943864450951106,1748.0
g18169,1.64000436434753,749.0
g18171,-2.7859736196390212,2705.0
g18173,-3.43905903343396,2849.0
g18175,-1.783684055038131,2427.0
g18177,2.668929748800919,403.0
g18179,-0.8666995285384393,2052.0
g18181,-0.43139962788982084,1834.0
g18183,-3.1897071846681007,2802.0
g19001,0.2724529502417403,1432.0
g19003,1.6350400960691358,750.0
g19005,0.8394270791141502,1117.0
g19007,1.5655808034773964,778.0
g19009,2.513921642920268,434.0
g19011,-2.1082670650582793,2527.0
g19013,-0.0571136444171767,1611.0
g19015,-1.6492263264871097,2375.0
g19017,-1.7188466943977163,2401.0
g19019,-1.9496667460380048,2477.0
g19021,1.1840561811210604,942.0
g19023,0.5063517131865936,1302.0
g19025,2.5740256946601594,421.0
g19027,1.5074487714937166,810.0
g19029,1.5846637306716445,770.0
g19031,-1.2178965974414504,2216.0
g19033,0.895850270585965,1079.0
g19035,0.6666816809320573,1210.0
g19037,-1.5604050171697832,2345.0
g19039,1.5261004208085074,801.0
g19041,0.26532830057938517,1437.0
g19043,0.49024731738774274,1312.0
g19045,-0.16066246930395267,1677.0
g19047,1.451352500112062,823.0
g19049,-5.412928655489132,3049.0
g19051,-0.1301985152390201,1654.0
g19053,0.8987768578676918,1076.0
g19055,-1.5954063132187892,2360.0
g19057,1.309644744851403,891.0
g19059,-0.29933051261077415,1759.0
g19061,-0.5741250781061877,1907.0
g19063,0.3310031068363637,1405.0
g19065,0.4547767943228086,1337.0
g19067,1.1118923923832669,979.0
g19069,1.0222614170249902,1023.0
g19071,0.3684842861753773,1382.0
g19073,0.48797873334730224,1314.0
g19075,-1.6272298447240952,2371.0
g19077,-0.23138362410604296,1716.0
g19079,-0.1368419896413422,1661.0
g19081,-0.3596970531883298,1796.0
g19083,0.4383614886660967,1342.0
g19085,-0.13646518203031244,1660.0
g19087,-0.03105306871847413,1592.0
g19089,0.7195214019385088,1179.0
g19091,0.28111005762564945,1427.0
g19093,0.7312648647991854,1173.0
g19095,-1.4895012946874706,2322.0
g19097,-0.4422831270657066,1845.0
g19099,-0.7630401479657549,2003.0
g19101,-2.8212364489009376,2715.0
g19103,-3.800588456220072,2912.0
g19105,-1.1149949074888479,2163.0
g19107,1.0486106392153531,1008.0
g19109,0.4856221941030674,1316.0
g19111,0.652225382909933,1219.0
g19113,-2.602545855729476,2659.0
g19115,-0.03404802210130367,1595.0
g19117,0.7736672603461339,1150.0
g19119,-1.0555084810289979,2132.0
g19121,-2.9812111977648224,2747.0
g19123,-1.130545567462435,2170.0
g19125,-1.701707738356789,2395.0
g19127,1.334719219175809,878.0
g19129,-2.5948265721667894,2656.0
g19131,0.36757158479735197,1383.0
g19133,2.9099033355858914,343.0
g19135,-1.4836850211265085,2320.0
g19137,2.3081546419495953,486.0
g19139,-0.2997590204099217,1760.0
g19141,0.5530047971568868,1275.0
g19143,0.2914748260902076,1424.0
g19145,0.8582975114359044,1104.0
g19147,1.2196002889341344,922.0
g19149,-1.631782382664737,2372.0
g19151,1.599177218674157,759.0
g19153,-2.3111778802707255,2578.0
g19155,0.10345503058109173,1521.0
g19157,0.9327344864797362,1061.0
g19159,2.6865067655415613,397.0
g19161,1.184537374004271,941.0
g19163,-1.8796650459221298,2457.0
g19165,0.6275630596265396,1226.0
g19167,-2.2397546878436168,2561.0
g19169,-4.574721156334371,2988.0
g19171,1.9444667324335139,612.0
g19173,2.1675354122075188,532.0
g19175,0.863171821984039,1100.0
g19177,0.6098950833678334,1236.0
g19179,1.373360688018759,860.0
g19181,-2.3782372677439976,2594.0
g19183,0.07056810083495724,1543.0
g19185,2.0409130215630236,576.0
g19187,0.47336021815948226,1325.0
g19189,0.09451976717637756,1525.0
g19191,-1.0421236095849489,2124.0
g19193,0.41936285301205434,1351.0
g19195,-0.656039894461455,1945.0
g19197,1.647567559443822,740.0
g20001,1.3967857078343124,853.0
g20003,0.6236828096789758,1228.0
g20005,0.8095298434241238,1133.0
g20007,-0.3492774046892471,1790.0
g20009,0.7504669249702725,1165.0
g20011,1.6194220004269533,753.0
g20013,4.031226918191984,189.0
g20015,-3.1267866666423103,2788.0
g20017,2.489545742782118,438.0
g20019,3.364839121765521,273.0
g20021,1.0458089823743526,1010.0
g20023,3.123774147506693,312.0
g20025,3.5687441726241085,246.0
g20027,0.047085921152702936,1554.0
g20029,3.7881688285183728,222.0
g20031,0.29999033517782037,1419.0
g20033,2.773848489339172,379.0
g20035,0.8800962511033483,1092.0
g20037,0.21165871127124225,1460.0
g20039,4.265199438467814,165.0
g20041,-0.23864010593621843,1719.0
g20043,-1.678247136251316,2389.0
g20045,-3.173938320746827,2796.0
g20047,-0.6855436690344929,1962.0
g20049,2.841585443248418,361.0
g20051,-1.278825214812957,2246.0
g20053,-0.9201297973114586,2078.0
g20055,0.24009040280321003,1446.0
g20057,1.0341835914387356,1018.0
g20059,-0.8994197856051099,2067.0
g20061,-1.8492805095900615,2444.0
g20063,-0.2639856236350453,1739.0
g20065,1.0570681838392804,1005.0
g20067,-1.0231726567714183,2111.0
g20069,-0.9596244989311842,2091.0
g20071,2.80264426784617,370.0
g20073,2.9330614471968515,335.0
g20075,-0.6581170702702046,1946.0
g20077,2.0050349955995643,587.0
g20079,0.8652721989734482,1099.0
g20081,-1.6121409082044718,2364.0
g20083,-2.002956035948345,2492.0
g20085,-0.22618239592252576,1710.0
g20087,-3.072166439049468,2775.0
g20089,1.7455007259257784,697.0
g20091,-5.31472747593737,3042.0
g20093,-2.1611097601206035,2543.0
g20095,-0.2305027361209721,1715.0
g20097,0.1138681160780044,1518.0
g20099,1.5713505941614054,776.0
g20101,-0.431708661055489,1836.0
g20103,-3.5991580425496448,2871.0
g20105,1.4922001152710522,812.0
g20107,-2.3054720028310447,2576.0
g20109,0.6585944543613949,1217.0
g20111,1.7051126821465048,719.0
g20113,-0.40341164278228936,1822.0
g20115,0.86967925416541,1097.0
g20117,1.016865999471854,1027.0
g20119,0.7233468735714403,1175.0
g20121,-3.0933948159066085,2782.0
g20123,0.14375206982000432,1495.0
g20125,2.099595078069222,549.0
g20127,0.7155359302448934,1185.0
g20129,1.0215015612996536,1025.0
g20131,1.7154125493420331,711.0
g20133,1.7123564699038778,713.0
g20135,3.169193031271161,307.0
g20137,-1.1485959817237448,2179.0
g20139,-0.8117238223691965,2024.0
g20141,2.2074207387115328,520.0
g20143,-2.6222404994153843,2664.0
g20145,-1.876528907091002,2454.0
g20147,1.1679519578904354,950.0
g20149,-3.355640388543003,2835.0
g20151,-0.08121908389919974,1623.0
g20153,2.2411310766663775,509.0
g20155,0.7967605585326902,1140.0
g20157,2.34913711747515,472.0
g20159,1.2583860056326581,910.0
g20161,-3.825542382421339,2914.0
g20163,1.2082376751056967,926.0
g20165,1.801764233792286,675.0
g20167,0.406551076306385,1360.0
g20169,-0.0537101222391414,1608.0
g20171,-0.38269123002322625,1805.0
g20173,-1.2574066588832031,2240.0
g20175,1.8311208683484184,656.0
g20177,1.165595899805771,953.0
g20179,-0.19219580790064095,1693.0
g20181,1.5625121602318486,781.0
g20183,3.602057081746644,243.0
g20185,2.0960972744580215,551.0
g20187,0.12350210319364496,1509.0
g20189,-0.7302497728643658,1987.0
g20191,-0.6610028794257778,1947.0
g20193,-0.6722248902847809,1954.0
g20195,0.6326638703199078,1224.0
g20197,-2.208804575916308,2554.0
g20199,-1.0381932312907058,2120.0
g20201,0.5405986369212192,1283.0
g20203,-1.370229941295221,2275.0
g20205,2.3672349060633135,468.0
g20207,2.431344360527294,449.0
g20209,3.056695518883201,321.0
g21001,0.3527617837584738,1394.0
g21003,-0.21486606594591562,1704.0
g21005,-2.164533219000795,2544.0
g21007,-1.9686864079592172,2483.0
g21009,0.8907743747275924,1085.0
g21011,-0.8029735087531731,2019.0
g21013,3.467617159072248,263.0
g21015,-4.712388990502543,3000.0
g21017,1.4007297049641672,850.0
g21019,0.011518836261495025,1574.0
g21021,0.8813380785076028,1090.0
g21023,-1.632759641414132,2373.0
g21025,2.993031857588964,326.0
g21027,-1.0968772915145606,2152.0
g21029,-3.7158851881890396,2892.0
g21031,-1.726914945855811,2403.0
g21033,1.9233057843646963,622.0
g21035,-0.19051470229445366,1689.0
g21037,-1.5392076099563394,2340.0
g21039,0.8553923018066484,1106.0
g21041,0.5718119843824964,1259.0
g21043,-1.2262628486870826,2221.0
g21045,1.0947579518568062,989.0
g21047,-0.22828717652979524,1711.0
g21049,-0.9729966195795361,2095.0
g21051,-0.3202931045045738,1771.0
g21053,0.8424030280554997,1114.0
g21055,0.4821789771297492,1319.0
